id,name,category,release,cover_photo,description,requirements,download
354,Police Tactics Imperio ,4,,,"<p><img class=\""aligncenter wp-image-30377\"" title=\""Police Tactics Imperio Download For Free\"" src=\""http://oceanofgames.com/wp-content/uploads/2016/09/Police-Tactics-Imperio-Download-For-Free.jpg\"" alt=\""Police Tactics Imperio Download For Free\"" width=\""555\"" height=\""312\"" srcset=\""http://oceanofgames.com/wp-content/uploads/2016/09/Police-Tactics-Imperio-Download-For-Free.jpg 1000w, http://oceanofgames.com/wp-content/uploads/2016/09/Police-Tactics-Imperio-Download-For-Free-300x169.jpg 300w, http://oceanofgames.com/wp-content/uploads/2016/09/Police-Tactics-Imperio-Download-For-Free-768x432.jpg 768w\"" sizes=\""(max-width: 555px) 100vw, 555px\""></p>",,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Police_Tactics_Imperio.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""1.5GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""188.138.9.232\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
355,Kane and Lynch 2 Dog Days ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Kane-and-Lynch-2-Dog-Days-Free-Download.jpg,"<p>In <a href=\""http://oceanofgames.com/kane-and-lynch-2-dog-days-free-download/\"" target=\""_blank\"">Kane and Lynch 2 Dog Days</a> you are going to play with two criminals who are deadly and confuse also. One is medicated psychopath known as Lynch and other one is dissatisfied named Kane. Both of your characters are doing ordinary jobs and one day they lost their jobs due to their bad deeds and now they are paying for what they have done. Now they have to run from where they were working and need to plan in such a way that they come out victorious. Both persons have different stories and if you are playing as Lynch, he is in shanghai, living a happy life and earning meaningful money for his dreams but suddenly the life changes and all the things are going out of hand. This game has got some awesome and unique visuals and the whole game created in a realistic looking environment. You can also download <a href=\""http://oceanofgames.com/just-cause-2-free-download/\"" target=\""_blank\"">Just Cause 2</a>.</p>",,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Kane_And_Lynch_2_Dog_Days.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""7.5GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""188.138.9.232\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
356,Wooden House ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Wooden-House-Free-Download.jpg,"<p>You have been living in a house and are close to the nature. Your house is far from the noises and stress of the city. In such peaceful environment while reading a book near a fireplace in chilly weather you can’t ask for more. But one night you hear some strange voices which are coming from beneath the house. You will discover a mysterious book which has an ancient evil enslave in it by opening the book the ancient evil is released. Now its up to you that either you help him to get rid of this curse or leave him to face his miserable fate. <a href=\""http://oceanofgames.com/wooden-house-free-download/\"" target=\""_blank\"">Wooden House</a> has got impressive graphics and the sound effects are also quite commendable. You may also like to download <a href=\""http://oceanofgames.com/broken-age-free-download/\"" target=\""_blank\"">Broken Age</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows XP/Vista/7/8/8.1/10</li><li>CPU: Intel Dual Core processor or later.</li><li>RAM: 2GB</li><li>Setup Size: 326.9MB</li><li>Hard Disk Space: 2GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Wooden_House.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""326.9MB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""188.138.9.232\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
385,Sorcerer King Rivals ,5,,http://oceanofgames.com/wp-content/uploads/2016/09/Sorcerer-King-Rivals-Free-Download.png,"<p>You are the only one who is standing firm against the plans of Sorcerer King to destroy this world. Now you have got two choices and you have to decide which path you choose. You can either rise and Army and fight with the Sorcerer King. You will bring peace and harmony to this land by perishing Sorcerer King. On the other hand you can also race against him and steal the shards under him. Destroying the shards will give you more power to end the world. You can also raise your ranks to Godhood. Its up to you that which path you will choose. You may also like to download <a href=\""http://oceanofgames.com/king-arthur-collection-free-download/\"" target=\""_blank\"">King Arthur Collection</a>.</p>",,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Sorcerer_King_Rivals.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""3.7GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
357,Mother Russia Bleeds ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Mother-Russia-Bleeds-Free-Download.jpg,"<p><a href=\""http://oceanofgames.com/mother-russia-bleeds-free-download/\"" target=\""_blank\"">Mother Russia Bleeds</a> is a co-op brawler where up to 4 players can play at a time in a brutal action. This game has been set in alternate U.S.S.R and the story is revolving around a desperate crew of some imprisoned street fighter who needs to escape the oppressive society. You can battle in this game as a solo or with your friends in an incredible story mode. There is a Survival mode as well where you need to take the things harder. You need to run from the ghettos and violent prisons. The game has got a very addicting soundtrack from Fixions. You can also download <a href=\""http://oceanofgames.com/tomb-raider-legend-free-download/\"" target=\""_blank\"">Tomb Raider Legend</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows XP/Vista/7/8/8.1/10</li><li>CPU: Intel Pentium Dual Core processor or later.</li><li>RAM: 2GB</li><li>Setup Size: 1.7GB</li><li>Hard Disk Space: 7GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Mother_Russia_Bleeds.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""1.7GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""188.138.9.232\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
358,Tahira Echoes of the Astral Empire ,5,,http://oceanofgames.com/wp-content/uploads/2016/09/Tahira-Echoes-of-the-Astral-Empire-Free-Download.png,"<p>Tahira Echoes of the Astral Empire has been developed after taking the inspiration from real world travels through India, Nepal and the Middle East by the developers. The main goal of the developer to achieve was to explore the destruction of the influential civilization which lasted for many thousand years. This game has got remnants from the past. It’s all about the world which is falling into dark ages and you need to explore it. You need to fight against the Astral Empire and for that you need to control about 20 characters. This game has got specifically designed battles which have been designed to advance into the game. The main part of the game takes place in one night which will give you a real feel about the game as you will lead your heroine Tahira to the most gripping and adventurous night of her life. <a href=\""http://oceanofgames.com/tahira-echoes-of-the-astral-empire-free-download/\"" target=\""_blank\"">Tahira Echoes of the Astral Empire</a> has got some inspiring and colorful characters and it has got 4 different difficulty levels. It has got a very soothing soundtrack that has been inspired from Central Asia and Middle East. You can also download <a href=\""http://oceanofgames.com/battle-realms-free-download/\"" target=\""_blank\"">Battle Realms</a>.</p>",<ul><li>Tested on Windows 7 64-Bit</li><li>Operating System: Windows 7/8/8.1/10</li><li>CPU: 1.7GHz Dual Core processor or later</li><li>RAM: 4GB</li><li>Setup Size: 1023.7MB</li><li>Hard Disk Space: 4GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Tahira_Echoes_Of_The_Astral_Empire.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""1023.7MB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
359,Shiny ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Shiny-Free-Download.jpg,"<p>Shiny revolve around a robot named Kramer 227 who has been left alone on a doomed and devastated planet Aurora by the mankind. Now Kramer 227 has got get some energy and then save himself as well as his friends as Aurora is going to crash into the sun. In order to save his friends Kramer needs to conserve the limited energy he has got. The game has got 20 challenging levels I which Kramer will find the resources to increase his energy as the planet is running low on energy. Kramer needs to collect batteries and need to recharge them with generators. <a href=\""http://oceanofgames.com/shiny-free-download/\"" target=\""_blank\"">Shiny</a> is a non-violent game as this game is all about saving lives not taking lives. <a href=\""http://oceanofgames.com/attack-on-titan-wings-of-freedom-free-download/\"" target=\""_blank\"">Attack on Titans Wings of Freedom</a> is another action game that you can download.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows 7/8/8.1/10</li><li>CPU: Intel Core i3 or later.</li><li>RAM: 4GB</li><li>Setup Size: 4.9GB</li><li>Hard Disk Space: 5GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Shiny.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""4.9GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
360,Armello The Usurpers Hero Pack ,5,,http://oceanofgames.com/wp-content/uploads/2016/09/Armello-The-Usurpers-Hero-Pack-Free-Download.png,"<p>In this game you need to join the dispute of Armello’s throne with four brand 78.142.19.49 heroes as well as four 78.142.19.49 rings. Each hero has been picked for each clan. The four 78.142.19.49 heroes are Sargon the Death Teller, Elyssia, Wardress of Warrens, Ghor the Wyldkin and Magna, the Unbroken. These 78.142.19.49 heroes have shaken up the entire gameplay in a 78.142.19.49 and creative way. <a href=\""http://oceanofgames.com/armello-the-usurpers-hero-pack-free-download/\"" target=\""_blank\"">Armello The Usurpers Hero Pack</a> has got very interesting gameplay mechanics and also has got scintillating visual designs. You can also download <a href=\""http://oceanofgames.com/endless-legend-shifters-free-download/\"" target=\""_blank\"">Endless Legend Shifters</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows 7/8/8.1/10</li><li>CPU: 2GHz Intel Dual Core processor or later.</li><li>RAM: 2GB</li><li>Setup Size: 2.4GB</li><li>Hard Disk Space: 4GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Armello_The_Usurpers_Hero_Pack.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""2.4GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
411,Beyond Space Remastered ,1,,http://oceanofgames.com/wp-content/uploads/2016/08/Beyond-Space-Remastered-Free-Download.jpg,"<p>This 3D shooter game will take you in the dark portions of space where you can explore numerous planets, nebulas and asteroid fields. <a href=\""http://oceanofgames.com/beyond-space-remastered-free-download/\"" target=\""_blank\"">Beyond Space Remastered</a> PC game features beautifully depicted spacescapes, stunning 3D graphics and awesome special effects. And whats more it has got staggering soundtracks and sound effects. IN this game Max Walker has some missions to complete which will take him beyond the limits of space fighting different counterparts. During his journey he will have to tackle the pirates, politicians, ambitious leaders and fraudulent allies. You will be accompanying Max Walker and will be taking control of the powerful Spacefighter. The enemies out there are smart and different units of armies will come up with different tactics to defeat you so you need to be up on your toes all the time. The remastered version has come up with few enhancements like enhanced graphics and GPU performance and added gamepad support. The compatibility issues have been fixed while a new AI system has also been introduced. Some stability issues on PC/MAC hardware have also been resolved. You can also download <a href=\""http://oceanofgames.com/space-rangers-hd-a-war-apart-free-download/\"" target=\""_blank\"">Space Rangers HD A War Apart</a>.</p>",<ul><li>Operating System: <strong>Tested on Windows 7 64 Bit</strong></li><li>CPU: Intel Core 2 Duo or later.</li><li>RAM: 2GB</li><li>Setup Size: 891.9MB</li><li>Hard Disk Space: 2GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Beyond_Space_Remastered.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""891.9MB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""85.25.103.132\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
361,Lost Castle ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Lost-Castle-Free-Download.png,"<p><a href=\""http://oceanofgames.com/lost-castle-free-download/\"" target=\""_blank\"">Lost Castle</a> is an action game with some roughlike elements and some randomized dungeons. This game has been set in the Castle Harwood which was once a happy land and was governed by the virtuous nobles but those are the things of the past and the castle has been hit by a calamity. Castle has been affected by the wicked magics. Demons are everywhere and they have claimed the place. The empire has been frustrated by the black army. But still there is a hope in between the darkest times. This game has got impressive hand drawn characters and environments. You can have access to more than 100 weapons and 50 plus set of armors. This game also supports 2 player co op mode. You can also download <a href=\""http://oceanofgames.com/blood-knights-free-download/\"" target=\""_blank\"">Blood Knights</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows XP/Vista/7/8/8.1/10</li><li>CPU: 1.6GHz processor or later.</li><li>RAM: 2GB</li><li>Setup Size: 551.5MB</li><li>Hard Disk Space: 600MB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Lost_Castle.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""551.5MB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
362,Table Top 3 World Tour Tropical Ice Pack ,3,,http://oceanofgames.com/wp-content/uploads/2016/09/Table-Top-3-World-Tour-Tropical-Ice-Pack-Free-Download.jpg,"<p>Table Top 3 World Tour is a famous game and it has come up with an all new Tropical Ice Pack which has introduced two new and thrilling locations which are Yellowsnow Piste, a luxury Alpine resort and Life’s A Beach, the Brazilian juice bar. This impressive update has got some new game modes and enhanced gameplay. <a href=\""http://oceanofgames.com/table-top-racing-world-tour-tropical-ice-pack-free-download/\"" target=\""_blank\"">Table Top 3 World Tour Tropical Ice Pack</a> has also got Overtake Mode which will challenge you to get past as many opponents as possible in a given time. There is a Checkpoint 3 where you need to keep the clock alive. It has got 18 new Special Events which will test your driving skills and your brains. You can also download <a href=\""http://oceanofgames.com/mantis-burn-racing-free-download/\"" target=\""_blank\"">Mantis Burn 3</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows 7/8/8.1/10</li><li>CPU: Intel Core i3 or later.</li><li>RAM: 4GB</li><li>Setup Size: 3.6GB</li><li>Hard Disk Space: 4GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Table_Top_3_World_Tour_Tropical_Ice_Pack.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""3.6GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""188.138.9.232\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
363,Titan Quest Anniversary Edition ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Titan-Quest-Anniversary-Edition-Free-Download.jpg,"<p>On the 10<sup>th</sup> Anniversary of Titan Quest it has come up a splendid game that has combined Titan Quest and Titan Quest Immortal Throne into one single game. This game has been overhauled completely which will give you the ultimate A7 experience. In this game you will be exploring the ancient world where you will be battling with the beasts of mythology and you also need to unlock the arcane mysteries. You will be travelling through some iconic places like The Great Wall, Hanging Gardens of Babylon, The Great Pyramids and the Parthenon. You need to battle with some of the most terrifying monsters in <a href=\""http://oceanofgames.com/titan-quest-anniversary-edition-free-download/\"" target=\""_blank\"">Titan Quest Anniversary Edition</a>. You can build as well as customize your characters with 28 classes and more than 1000 pieces. You can also download <a href=\""http://oceanofgames.com/attack-on-titan-wings-of-freedom-free-download/\"" target=\""_blank\"">Attack on Titans Wings of Freedom</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows XP/Viista/7/8/8.1/10</li><li>CPU: 2.0GHz Intel Pentium processor or later.</li><li>RAM: 1GB</li><li>Setup Size: 5.5GB</li><li>Hard Disk Space: 7 GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Titan_Quest_Anniversary_Edition.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""5.5GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
364,The Final Station Collectors Edition ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/The-Final-Station-Collectors-Edition-Free-Download.jpg,"<p>In <a href=\""http://oceanofgames.com/the-final-station-collectors-edition-free-download/\"" target=\""_blank\"">The Final Station Collector’s Edition</a> you are travelling through a dying world in train. You have to reach at your desired station as well as take care of your passengers. There are tonnes locomotive at your disposal and definitely have the advantage. In includes 5 different chapters which end on a large station. All the enemies are waiting to disrupt your progress whenever you departure the train. Be careful and shoot your enemies while the memos and supplies are incomplete. You can upgrade your weapons by selling the loot to occupied stations. This game becomes harder and harder as you move to its further chapters.  The sound track and Art book which were used is original and it was the conclusion of exclusive DLC package. Youmay also like to download <a href=\""http://oceanofgames.com/the-escapists-the-walking-dead-free-download/\"" target=\""_blank\"">The Escapists The Walking Dead</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows XP/Vista/7/8/8.1/10</li><li>CPU: 1 GHz processor or later.</li><li>RAM: 1GB</li><li>Setup Size: 216.1MB</li><li>Hard Disk Space: 300MB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""The_Final_Station_Collectors_Edition.zip\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""216.1MB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
365,Mugen Souls Z ,5,,http://oceanofgames.com/wp-content/uploads/2016/09/Mugen-Souls-Z-Free-Download.jpg,"<p>In this game you are going to join Chou-Chou who is an undisputed goddess. She is on a mission and the mission is to conquer all the twelve zodiac worlds in order to gain the ultimate power and make everyone her peon. This game has got free roaming world maps plus it has also got a flexible turn based battle system. This game has been developed in such a way that it will please even the most hardcore J7 player. The twelve worlds which were created on the basis of twelve signs are now under threat as something which was sleeping for a long tume has come out and is going to destroy everything. Chou Chou has got the services of Syrma who is another ultimate goddess. <a href=\""http://oceanofgames.com/mugen-souls-z-free-download/\"" target=\""_blank\"">Mugen Souls Z</a> features some tactical 3D battles which features turn based combat. You need to explore the expensive world and have to defeat the enemies that come your way. You can also download <a href=\""http://oceanofgames.com/the-witcher-adventure-game-free-download/\"" target=\""_blank\"">The Witcher 5</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows XP/Vista/7/8/8.1/10</li><li>CPU: Intel Core 2 Duo or later.</li><li>RAM: 4GB</li><li>Setup Size: 4.1GB</li><li>Hard Disk Space: 6GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Mugen_Souls_Z.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""4.1GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
366,Last Will ,5,,http://oceanofgames.com/wp-content/uploads/2016/09/Last-Will-Free-Download.jpg,"<p><a href=\""http://oceanofgames.com/last-will-free-download/\"" target=\""_blank\"">Last Will</a> PC game will be released in episodes and in the first episode you will be playing a 60 minutes escape room. You can play the game either with friends or you can also go on a solo flight. This game is reverse of Escape Room game. Your mission is to get in the center of the old mansion that has been made by a paranoid old professor. You will be tested on different grounds. Your skills will be tested in maths, logic, communication, riddles and perception etc. The mansion is generated randomly and the difficulty will be adjusted accordingly. You can play this game in ESCAPE ROOM mode with countdown clock or you can also go for FREE PLAY mode where you can play at your own pace. The game has got more than 20 8s in more than 10 beautiful mansion rooms. You can also download <a href=\""http://oceanofgames.com/deponia-the-complete-journey-free-download/\"" target=\""_blank\"">Deponia The Complete Journey</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System: Windows 7/8/8.1/10</li><li>CPU: Intel Core 2 Quad or later.</li><li>RAM: 4GB</li><li>Setup Size: 1GB</li><li>Hard Disk Space: 2GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Last_Will.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""1GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
367,Assault Suit Leynos ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Assault-Suit-Leynos-Free-Download.jpg,"<p>In <a href=\""http://oceanofgames.com/assault-suit-leynos-free-download/\"" target=\""_blank\"">Assault Suit Leynos</a> you are going to experience a robotic war. The world is progressing day by day and all human beings are living in peace and harmony. There is no chance of violation by any state, but suddenly the peace of this world is shattered and it turns into darkness and the enemies come from space cause the destruction in world.  There is only one way of stopping them through arranging Assault suit squadron. It has got excellent visuals and the sounds are also quite imposing. While playing the game jump into assault suit and here you are going to experience eight different stages like alien-blasting, side scrolling and others which help you a lot in completing the mission. There are deadly and latest weapons which you can used in initial stages and further you unlock more by completing the earlier levels. <a href=\""http://oceanofgames.com/phantaruk-free-download/\"" target=\""_blank\"">Phantaruk </a>is another game that you can download.</p>",<ul><li><strong>Tested on Windows 7 64-Bit.</strong></li><li>Operating System: Windows 7/8/8.1/10</li><li>CPU: Intel Core i5 or later</li><li>RAM: 6GB</li><li>Setup Size: 3.3GB</li><li>Hard Disk Space: 5GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Assault_Suit_Leynos.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""3.3GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
368,Livelock ,1,,http://oceanofgames.com/wp-content/uploads/2016/09/Livelock-PC-Game-2016-Setup-Free-Download.jpg,"<p><a href=\""http://oceanofgames.com/livelock-free-download/\"" target=\""_blank\"">Livelock</a> is basically a top down shooting game, in which you have to fight with infinite enemies and your role is to unlock Eden and recover humanity. You can play Livelock either solo or with up to two allies in order to break stop the war between machines which seems to have no end. Three mechanical chassis Hex, Vanguard and Catalyst are in your control so choose one of them for mission which suits best for defeating other machines which are more intelligent. In this infinite war there is a story mode in which you have to explore the past disastrous worlds and revive humanity. There is another mode name as survival mode in which you just have to fight with your deadly enemies.  You can perform some deadly actions such as shockwaves, earth-shattering and much more just by combining your weaponry. Human Intelligence is going to be tested against the Artificial Intelligence which has evolved greatly in past few centuries. You can also Download <a href=\""http://oceanofgames.com/devil-may-cry-2-free-download/\"" target=\""_blank\"">Devil May Cry 2</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit</strong></li><li>Operating System:  Windows Vista/7/8/8.1/10</li><li>CPU: Intel Dual-Core 2.4 GHz</li><li>RAM: 4GB</li><li>Setup Size: 8.4GB</li><li>Hard Disk Space: 9GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""Livelock.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""8.4GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
369,The Turing Test ,5,,http://oceanofgames.com/wp-content/uploads/2016/09/The-Turning-Test-Free-Download.jpg,"<p><a href=\""http://oceanofgames.com/the-turing-test-free-download/\"" target=\""_blank\"">The Turning Test</a> is a best ever 8 game which is set in Jupiter’s moon, Europa. There is a mystery of disappearing ground squad at Europa, you as Ava Turning an engineer at International Space Agency have been given the task to find out the reasons why the ground crew has disappeared. There are various 8s you have to solve while discovering squad in the game, as you advance further in the game the 8s will become more challenging. There is a concept of harness through you can transfer power between machines. You have to take command on controls which helps you to complete the 8. As you move further you explore more and finally the time is not far away any more when you reaches the desired destination. You can also download <a href=\""http://oceanofgames.com/lemma-pc-game-free-download/\"" target=\""_blank\"">Lemma PC Game</a>.</p>",<ul><li><strong>Tested on Windows 7 64-Bit.</strong></li><li>Operating System: Windows 7/8/8.1/10</li><li>CPU: Intel Core 2 Duo or later.</li><li>RAM: 4GB</li><li>Setup Size: 5.8GB</li><li>Hard Disk Space: 10GB</li></ul>,"<form action=\""http://oceanofgames.com/Cloud-VPS-Download.php\"" target=\""_blank\"" method=\""post\""> <input type=\""hidden\"" name=\""filename\"" value=\""The_Turing_Test.iso\""><br> <input type=\""hidden\"" name=\""filesize\"" value=\""5.8GB\""><br> <input type=\""hidden\"" name=\""id\"" value=\""87.120.36.18\""><div align=\""center\""> <input type=\""image\"" alt=\""Download\"" height=\""99\"" src=\""http://oceanofgames.com/wp-content/uploads/2013/09/button-download.png\"" width=\""184\""></div></form>"
